llm,harness,workflow,view,version,run_id,status,input_tokens,cached_input_tokens,output_tokens,gpu_hours,gpu_kwh,estimated_cost_usd,reported_missing_token_calls,unaccounted_infrastructure_attempts,cost_basis
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r008,completed,2523468,0,291067,1.2399762962962964,0.7439857777777777,0.11159786666666666,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r009,completed,2519963,0,323636,1.2993156481481483,0.779589388888889,0.11693840833333334,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,masked,surprising,1a87643398283251__sequential__gemma_4_31b__r010,completed,2088635,0,274703,1.0888856481481481,0.6533313888888889,0.09799970833333332,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r001,completed,2975809,0,319168,1.417665462962963,0.8505992777777779,0.12758989166666668,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r002,completed,2342543,0,294443,1.1959712037037038,0.7175827222222223,0.10763740833333334,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r003,completed,2841719,0,322910,1.38734787037037,0.8324087222222221,0.12486130833333331,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r004,completed,2563768,0,280951,1.2324374074074074,0.7394624444444444,0.11091936666666666,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r005,completed,2290190,0,281452,1.1573712962962963,0.6944227777777778,0.10416341666666667,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r006,completed,2028688,0,256095,1.0377744444444446,0.6226646666666668,0.09339970000000002,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r007,completed,2324463,0,317074,1.232858240740741,0.7397149444444445,0.11095724166666668,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r008,completed,2684932,0,308526,1.3171588888888888,0.7902953333333332,0.11854429999999998,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r009,completed,2553045,0,288390,1.2432347222222224,0.7459408333333335,0.11189112500000002,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,expected,0dfe6f786ad7dd9d__sequential__gemma_4_31b__r010,completed,2611543,0,334783,1.3453971296296297,0.8072382777777778,0.12108574166666666,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r001,completed,2471860,0,290663,1.2248925925925926,0.7349355555555556,0.11024033333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r002,completed,2882924,0,342395,1.434877037037037,0.8609262222222221,0.12913893333333332,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r003,completed,2475952,0,307168,1.2565940740740742,0.7539564444444445,0.11309346666666667,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r004,completed,3083661,0,358422,1.5203169444444444,0.9121901666666666,0.13682852499999998,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r005,completed,2871789,0,330590,1.4099228703703703,0.8459537222222222,0.12689305833333334,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r006,completed,2878012,0,316038,1.3847033333333336,0.8308220000000002,0.12462330000000002,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r007,completed,2409050,0,315119,1.2527342592592594,0.7516405555555556,0.11274608333333334,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r008,completed,2884395,0,334210,1.4201282407407405,0.8520769444444443,0.12781154166666664,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r009,completed,2820810,0,362147,1.4542009259259259,0.8725205555555555,0.1308780833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,sequential,unmasked,surprising,997d9404f1e89442__sequential__gemma_4_31b__r010,completed,2761842,0,312865,1.3465579629629632,0.8079347777777779,0.12119021666666668,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r001,completed,9179818,0,836762,4.0995087037037035,2.459705222222222,0.3689557833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r002,completed,8008173,0,865274,3.826851759259259,2.2961110555555555,0.3444166583333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r003,failed,8418843,0,814188,3.8463230555555556,2.307793833333333,0.346169075,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r004,completed,6835678,0,761552,3.3090809259259255,1.9854485555555552,0.2978172833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r005,failed,12628257,0,1055471,5.462425092592593,3.2774550555555555,0.4916182583333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r006,failed,10781418,0,1130566,5.0884790740740735,3.053087444444444,0.45796311666666656,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r007,completed,6706891,0,735398,3.2248734259259257,1.9349240555555556,0.2902386083333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r008,completed,6148299,0,765025,3.1245737962962963,1.8747442777777779,0.2812116416666667,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r009,completed,8504238,0,896696,4.022836481481481,2.413701888888889,0.3620552833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,expected,a561a12e2075ee78__deliberative__gemma_4_31b__r010,completed,9105649,0,857579,4.1174562037037035,2.470473722222222,0.3705710583333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r001,failed,7458254,0,739161,3.4405538888888887,2.064332333333333,0.30964984999999995,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r002,completed,7368386,0,810756,3.548173888888889,2.1289043333333333,0.31933564999999997,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r003,completed,7366771,0,740690,3.417973425925926,2.050784055555556,0.30761760833333335,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r004,completed,12287660,0,997946,5.261287037037037,3.156772222222222,0.4735158333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r005,completed,7695286,0,826240,3.6676535185185184,2.200592111111111,0.3300888166666666,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r006,completed,8247138,0,916759,3.988573518518519,2.3931441111111114,0.3589716166666667,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r007,completed,10846132,0,982478,4.832218148148148,2.8993308888888887,0.4348996333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r008,completed,6589642,0,679501,3.0887912962962965,1.8532747777777778,0.27799121666666665,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r009,failed,9898581,0,944483,4.498648425925926,2.6991890555555558,0.40487835833333335,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,masked,surprising,1a87643398283251__deliberative__gemma_4_31b__r010,completed,10313559,0,877474,4.489829351851851,2.6938976111111104,0.4040846416666665,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r001,completed,7352006,0,666015,3.275585,1.9653509999999998,0.29480264999999994,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r002,completed,10174694,0,792376,4.293666851851852,2.5762001111111115,0.3864300166666667,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r003,completed,7052376,0,722709,3.297343333333334,1.9784060000000003,0.29676090000000005,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r004,completed,9981817,0,952364,4.536363981481482,2.721818388888889,0.4082727583333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r005,completed,6578105,0,737802,3.193551388888889,1.9161308333333333,0.287419625,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r006,completed,6321233,0,735756,3.118409166666667,1.8710455000000001,0.280656825,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r007,completed,7345482,0,818676,3.556478333333333,2.1338869999999996,0.3200830499999999,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r008,failed,9463947,0,869402,4.23887787037037,2.543326722222222,0.3814990083333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r009,completed,6204459,0,665277,2.9554552777777774,1.7732731666666663,0.26599097499999996,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,expected,0dfe6f786ad7dd9d__deliberative__gemma_4_31b__r010,completed,7908160,0,784313,3.6491425925925927,2.1894855555555557,0.32842283333333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r001,completed,10668855,0,1027827,4.866954166666667,2.9201725,0.438025875,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r002,completed,9317881,0,875149,4.208946574074074,2.525367944444444,0.3788051916666666,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r003,completed,7293071,0,801399,3.5099252777777776,2.1059551666666665,0.315893275,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r004,completed,10805832,0,891495,4.652536666666667,2.7915220000000005,0.41872830000000005,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r005,completed,11672984,0,1073783,5.230982592592593,3.138589555555556,0.47078843333333337,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r006,completed,8773426,0,810200,3.9374331481481475,2.3624598888888886,0.3543689833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r007,completed,5897224,0,627482,2.8001214814814817,1.680072888888889,0.25201093333333335,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r008,failed,11364382,0,1099613,5.193093148148148,3.115855888888889,0.4673783833333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r009,completed,9006901,0,861182,4.096698425925926,2.4580190555555554,0.3687028583333333,0,0,GPU electricity
RedHatAI/Gemma-4-31B-IT-FP8-Dynamic,Custom runner,deliberative,unmasked,surprising,997d9404f1e89442__deliberative__gemma_4_31b__r010,completed,5979120,0,709793,2.9752981481481484,1.785178888888889,0.26777683333333335,0,0,GPU electricity
